ds,region,market,account_type,funnel,Identifier,X,new_funnel,generic_cost,competitor_cost,generic_cost_split,competitor_cost_split,Weekend,Month,Year,Mexico_-_Brand_Apr_2024,Mexico_-_Brand_Aug_2024,Mexico_-_Brand_Dec_2024,Mexico_-_Brand_Jul_2024,Mexico_-_Brand_Jun_2024,Mexico_-_Brand_May_2024,Mexico_-_Brand_Nov_2024,Mexico_-_Brand_Oct_2024,Mexico_-_Brand_Sep_2024,Mexico_-_Non_Brand_Apr_2024,Mexico_-_Non_Brand_Aug_2024,Mexico_-_Non_Brand_Dec_2024,Mexico_-_Non_Brand_Jul_2024,Mexico_-_Non_Brand_Jun_2024,Mexico_-_Non_Brand_May_2024,Mexico_-_Non_Brand_Nov_2024,Mexico_-_Non_Brand_Oct_2024,Mexico_-_Non_Brand_Sep_2024,AOV,ROAS
2024-07-18,LATAM,Mexico,-,Brand,L,542.8,0,0.0,0.0,0.5,0.5,1,Jul,2024,0.0,0.0,0.0,542.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-07-18,LATAM,Mexico,-,Non_Brand,L,137.95999999999998,0,137.95999999999998,0.0,1.0,0.0,1,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.95999999999998,0.0,0.0,0.0,0.0,0.0,69.4,3.79
2024-07-19,LATAM,Mexico,-,Brand,L,483.94,0,0.0,0.0,0.5,0.5,1,Jul,2024,0.0,0.0,0.0,483.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-07-19,LATAM,Mexico,-,Non_Brand,L,118.62,0,118.62,0.0,1.0,0.0,1,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.62,0.0,0.0,0.0,0.0,0.0,69.4,3.79
2024-07-20,LATAM,Mexico,-,Brand,L,81.7,0,0.0,0.0,0.5,0.5,1,Jul,2024,0.0,0.0,0.0,81.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-07-20,LATAM,Mexico,-,Non_Brand,L,34.86,0,34.86,0.0,1.0,0.0,1,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.86,0.0,0.0,0.0,0.0,0.0,69.4,3.79
2024-07-21,LATAM,Mexico,-,Brand,L,45.72,0,0.0,0.0,0.5,0.5,1,Jul,2024,0.0,0.0,0.0,45.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-07-21,LATAM,Mexico,-,Non_Brand,L,204.24,0,204.24,0.0,1.0,0.0,1,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.24,0.0,0.0,0.0,0.0,0.0,69.4,3.79
2024-07-22,LATAM,Mexico,-,Brand,L,836.18,0,0.0,0.0,0.5,0.5,0,Jul,2024,0.0,0.0,0.0,836.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-07-22,LATAM,Mexico,-,Non_Brand,L,400.5,0,400.5,0.0,1.0,0.0,0,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.5,0.0,0.0,0.0,0.0,0.0,69.4,3.79
2024-07-23,LATAM,Mexico,-,Brand,L,979.36,0,0.0,0.0,0.5,0.5,0,Jul,2024,0.0,0.0,0.0,979.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-07-23,LATAM,Mexico,-,Non_Brand,L,530.4,0,530.4,0.0,1.0,0.0,0,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.4,0.0,0.0,0.0,0.0,0.0,69.4,3.79
2024-07-24,LATAM,Mexico,-,Brand,L,723.88,0,0.0,0.0,0.5,0.5,1,Jul,2024,0.0,0.0,0.0,723.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-07-24,LATAM,Mexico,-,Non_Brand,L,555.74,0,555.74,0.0,1.0,0.0,1,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.74,0.0,0.0,0.0,0.0,0.0,69.4,3.79
2024-07-25,LATAM,Mexico,-,Brand,L,526.06,0,0.0,0.0,0.5,0.5,1,Jul,2024,0.0,0.0,0.0,526.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-07-25,LATAM,Mexico,-,Non_Brand,L,451.72,0,451.72,0.0,1.0,0.0,1,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.72,0.0,0.0,0.0,0.0,0.0,69.4,3.79
2024-07-26,LATAM,Mexico,-,Brand,L,454.06,0,0.0,0.0,0.5,0.5,1,Jul,2024,0.0,0.0,0.0,454.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-07-26,LATAM,Mexico,-,Non_Brand,L,657.46,0,657.46,0.0,1.0,0.0,1,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.46,0.0,0.0,0.0,0.0,0.0,69.4,3.79
2024-07-27,LATAM,Mexico,-,Brand,L,49.64,0,0.0,0.0,0.5,0.5,1,Jul,2024,0.0,0.0,0.0,49.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-07-27,LATAM,Mexico,-,Non_Brand,L,500.76,0,500.76,0.0,1.0,0.0,1,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.76,0.0,0.0,0.0,0.0,0.0,69.4,3.79
2024-07-28,LATAM,Mexico,-,Brand,L,30.46,0,0.0,0.0,0.5,0.5,1,Jul,2024,0.0,0.0,0.0,30.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-07-28,LATAM,Mexico,-,Non_Brand,L,279.6,0,279.6,0.0,1.0,0.0,1,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.6,0.0,0.0,0.0,0.0,0.0,69.4,3.79
2024-07-29,LATAM,Mexico,-,Brand,L,563.98,0,0.0,0.0,0.5,0.5,0,Jul,2024,0.0,0.0,0.0,563.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-07-29,LATAM,Mexico,-,Non_Brand,L,605.7,0,605.7,0.0,1.0,0.0,0,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.7,0.0,0.0,0.0,0.0,0.0,69.4,3.79
2024-07-30,LATAM,Mexico,-,Brand,L,558.18,0,0.0,0.0,0.5,0.5,0,Jul,2024,0.0,0.0,0.0,558.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-07-30,LATAM,Mexico,-,Non_Brand,L,484.36,0,484.36,0.0,1.0,0.0,0,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.36,0.0,0.0,0.0,0.0,0.0,69.4,3.79
2024-07-31,LATAM,Mexico,-,Brand,L,504.26,0,0.0,0.0,0.5,0.5,1,Jul,2024,0.0,0.0,0.0,504.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-07-31,LATAM,Mexico,-,Non_Brand,L,280.16,0,280.16,0.0,1.0,0.0,1,Jul,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.16,0.0,0.0,0.0,0.0,0.0,69.4,3.79
2024-08-01,LATAM,Mexico,-,Brand,L,350.36,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,350.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-08-01,LATAM,Mexico,-,Non_Brand,L,114.44,0,114.44,0.0,1.0,0.0,1,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4,3.79
2024-08-02,LATAM,Mexico,-,Brand,L,395.88,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,395.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-08-02,LATAM,Mexico,-,Non_Brand,L,433.97999999999996,0,433.97999999999996,0.0,1.0,0.0,1,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.97999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4,3.79
2024-08-03,LATAM,Mexico,-,Brand,L,64.64,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,64.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-08-03,LATAM,Mexico,-,Non_Brand,L,342.6,0,342.6,0.0,1.0,0.0,1,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4,3.79
2024-08-04,LATAM,Mexico,-,Brand,L,41.1,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,41.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-08-04,LATAM,Mexico,-,Non_Brand,L,275.34000000000003,0,275.34000000000003,0.0,1.0,0.0,1,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.34000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4,3.79
2024-08-05,LATAM,Mexico,-,Brand,L,836.8400000000001,0,0.0,0.0,0.5,0.5,0,Aug,2024,0.0,836.8400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-08-05,LATAM,Mexico,-,Non_Brand,L,628.24,0,628.24,0.0,1.0,0.0,0,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4,3.79
2024-08-06,LATAM,Mexico,-,Brand,L,875.1,0,0.0,0.0,0.5,0.5,0,Aug,2024,0.0,875.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-08-06,LATAM,Mexico,-,Non_Brand,L,359.06,0,359.06,0.0,1.0,0.0,0,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4,3.79
2024-08-07,LATAM,Mexico,-,Brand,L,753.96,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,753.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-08-07,LATAM,Mexico,-,Non_Brand,L,686.92,0,686.92,0.0,1.0,0.0,1,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4,3.79
2024-08-08,LATAM,Mexico,-,Brand,L,491.6400000000001,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,491.6400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-08-08,LATAM,Mexico,-,Non_Brand,L,633.54,0,633.54,0.0,1.0,0.0,1,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4,3.79
2024-08-09,LATAM,Mexico,-,Brand,L,650.26,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,650.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-08-09,LATAM,Mexico,-,Non_Brand,L,737.92,0,737.92,0.0,1.0,0.0,1,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4,3.79
2024-08-10,LATAM,Mexico,-,Brand,L,112.66000000000001,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,112.66000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-08-10,LATAM,Mexico,-,Non_Brand,L,215.4,0,215.4,0.0,1.0,0.0,1,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4,3.79
2024-08-11,LATAM,Mexico,-,Brand,L,73.2,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,73.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-08-11,LATAM,Mexico,-,Non_Brand,L,51.56,0,51.56,0.0,1.0,0.0,1,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4,3.79
2024-08-12,LATAM,Mexico,-,Brand,L,907.2799999999999,0,0.0,0.0,0.5,0.5,0,Aug,2024,0.0,907.2799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-08-12,LATAM,Mexico,-,Non_Brand,L,1183.12,0,1183.12,0.0,1.0,0.0,0,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1183.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4,3.79
2024-08-13,LATAM,Mexico,-,Brand,L,908.3199999999999,0,0.0,0.0,0.5,0.5,0,Aug,2024,0.0,908.3199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-08-13,LATAM,Mexico,-,Non_Brand,L,548.64,0,548.64,0.0,1.0,0.0,0,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4,3.79
2024-08-14,LATAM,Mexico,-,Brand,L,832.32,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,832.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-08-14,LATAM,Mexico,-,Non_Brand,L,432.96000000000004,0,432.96000000000004,0.0,1.0,0.0,1,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432.96000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4,3.79
2024-08-15,LATAM,Mexico,-,Brand,L,722.3,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,722.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-08-15,LATAM,Mexico,-,Non_Brand,L,465.58,0,465.58,0.0,1.0,0.0,1,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4,3.79
2024-08-16,LATAM,Mexico,-,Brand,L,632.6,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,632.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-08-16,LATAM,Mexico,-,Non_Brand,L,378.5,0,378.5,0.0,1.0,0.0,1,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4,3.79
2024-08-17,LATAM,Mexico,-,Brand,L,106.82,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,106.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-08-17,LATAM,Mexico,-,Non_Brand,L,205.66,0,205.66,0.0,1.0,0.0,1,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4,3.79
2024-08-18,LATAM,Mexico,-,Brand,L,82.16,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,82.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-08-18,LATAM,Mexico,-,Non_Brand,L,129.04000000000002,0,129.04000000000002,0.0,1.0,0.0,1,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.04000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4,3.79
2024-08-19,LATAM,Mexico,-,Brand,L,1112.8,0,0.0,0.0,0.5,0.5,0,Aug,2024,0.0,1112.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-08-19,LATAM,Mexico,-,Non_Brand,L,213.56,0,213.56,0.0,1.0,0.0,0,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4,3.79
2024-08-20,LATAM,Mexico,-,Brand,L,1027.34,0,0.0,0.0,0.5,0.5,0,Aug,2024,0.0,1027.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-08-20,LATAM,Mexico,-,Non_Brand,L,202.28,0,202.28,0.0,1.0,0.0,0,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4,3.79
2024-08-21,LATAM,Mexico,-,Brand,L,992.9399999999999,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,992.9399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-08-21,LATAM,Mexico,-,Non_Brand,L,160.28,0,160.28,0.0,1.0,0.0,1,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4,3.79
2024-08-22,LATAM,Mexico,-,Brand,L,734.58,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,734.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-08-22,LATAM,Mexico,-,Non_Brand,L,134.44,0,134.44,0.0,1.0,0.0,1,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4,3.79
2024-08-23,LATAM,Mexico,-,Brand,L,436.52000000000004,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,436.52000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-08-23,LATAM,Mexico,-,Non_Brand,L,83.92,0,83.92,0.0,1.0,0.0,1,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4,3.79
2024-08-24,LATAM,Mexico,-,Brand,L,107.82,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,107.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-08-24,LATAM,Mexico,-,Non_Brand,L,44.08,0,44.08,0.0,1.0,0.0,1,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4,3.79
2024-08-25,LATAM,Mexico,-,Brand,L,67.48,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,67.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-08-25,LATAM,Mexico,-,Non_Brand,L,19.18,0,19.18,0.0,1.0,0.0,1,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4,3.79
2024-08-26,LATAM,Mexico,-,Brand,L,758.48,0,0.0,0.0,0.5,0.5,0,Aug,2024,0.0,758.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-08-26,LATAM,Mexico,-,Non_Brand,L,268.04,0,268.04,0.0,1.0,0.0,0,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4,3.79
2024-08-27,LATAM,Mexico,-,Brand,L,810.3199999999999,0,0.0,0.0,0.5,0.5,0,Aug,2024,0.0,810.3199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-08-27,LATAM,Mexico,-,Non_Brand,L,275.22,0,275.22,0.0,1.0,0.0,0,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4,3.79
2024-08-28,LATAM,Mexico,-,Brand,L,848.4,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,848.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-08-28,LATAM,Mexico,-,Non_Brand,L,123.94,0,123.94,0.0,1.0,0.0,1,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4,3.79
2024-08-29,LATAM,Mexico,-,Brand,L,887.6,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,887.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-08-29,LATAM,Mexico,-,Non_Brand,L,171.78,0,171.78,0.0,1.0,0.0,1,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4,3.79
2024-08-30,LATAM,Mexico,-,Brand,L,877.76,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,877.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-08-30,LATAM,Mexico,-,Non_Brand,L,86.12,0,86.12,0.0,1.0,0.0,1,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4,3.79
