ds,region,market,account_type,funnel,Identifier,X,new_funnel,generic_cost,competitor_cost,generic_cost_split,competitor_cost_split,Weekend,Month,Year,Mexico_-_Brand_Apr_2024,Mexico_-_Brand_Aug_2024,Mexico_-_Brand_Dec_2024,Mexico_-_Brand_Jul_2024,Mexico_-_Brand_Jun_2024,Mexico_-_Brand_May_2024,Mexico_-_Brand_Nov_2024,Mexico_-_Brand_Oct_2024,Mexico_-_Brand_Sep_2024,Mexico_-_Non_Brand_Apr_2024,Mexico_-_Non_Brand_Aug_2024,Mexico_-_Non_Brand_Dec_2024,Mexico_-_Non_Brand_Jul_2024,Mexico_-_Non_Brand_Jun_2024,Mexico_-_Non_Brand_May_2024,Mexico_-_Non_Brand_Nov_2024,Mexico_-_Non_Brand_Oct_2024,Mexico_-_Non_Brand_Sep_2024,AOV,ROAS
2024-08-31,LATAM,Mexico,-,Brand,L,404.05999999999995,0,0.0,0.0,0.5,0.5,1,Aug,2024,0.0,404.05999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-08-31,LATAM,Mexico,-,Non_Brand,L,106.86,0,106.86,0.0,1.0,0.0,1,Aug,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4,3.79
2024-09-01,LATAM,Mexico,-,Brand,L,359.9,0,0.0,0.0,0.5,0.5,1,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-09-01,LATAM,Mexico,-,Non_Brand,L,36.86,0,36.86,0.0,1.0,0.0,1,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.86,69.4,3.79
2024-09-02,LATAM,Mexico,-,Brand,L,914.2599999999999,0,0.0,0.0,0.5,0.5,0,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,914.2599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-09-02,LATAM,Mexico,-,Non_Brand,L,147.0,0,147.0,0.0,1.0,0.0,0,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,69.4,3.79
2024-09-03,LATAM,Mexico,-,Brand,L,1104.26,0,0.0,0.0,0.5,0.5,0,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1104.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-09-03,LATAM,Mexico,-,Non_Brand,L,107.42,0,107.42,0.0,1.0,0.0,0,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.42,69.4,3.79
2024-09-04,LATAM,Mexico,-,Brand,L,979.5,0,0.0,0.0,0.5,0.5,1,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-09-04,LATAM,Mexico,-,Non_Brand,L,93.84,0,93.84,0.0,1.0,0.0,1,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.84,69.4,3.79
2024-09-05,LATAM,Mexico,-,Brand,L,798.6399999999999,0,0.0,0.0,0.5,0.5,1,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.6399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-09-05,LATAM,Mexico,-,Non_Brand,L,103.0,0,103.0,0.0,1.0,0.0,1,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,69.4,3.79
2024-09-06,LATAM,Mexico,-,Brand,L,685.6400000000001,0,0.0,0.0,0.5,0.5,1,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685.6400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-09-06,LATAM,Mexico,-,Non_Brand,L,132.04,0,132.04,0.0,1.0,0.0,1,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.04,69.4,3.79
2024-09-07,LATAM,Mexico,-,Brand,L,143.23999999999998,0,0.0,0.0,0.5,0.5,1,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.23999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-09-07,LATAM,Mexico,-,Non_Brand,L,20.96,0,20.96,0.0,1.0,0.0,1,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.96,69.4,3.79
2024-09-08,LATAM,Mexico,-,Brand,L,87.84,0,0.0,0.0,0.5,0.5,1,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-09-08,LATAM,Mexico,-,Non_Brand,L,243.6621145374449,0,0.0,0.0,0.5,0.5,1,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.6621145374449,69.4,3.79
2024-09-09,LATAM,Mexico,-,Brand,L,1058.1,0,0.0,0.0,0.5,0.5,0,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1058.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-09-09,LATAM,Mexico,-,Non_Brand,L,135.34,0,135.34,0.0,1.0,0.0,0,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.34,69.4,3.79
2024-09-10,LATAM,Mexico,-,Brand,L,1008.3000000000001,0,0.0,0.0,0.5,0.5,0,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.3000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-09-10,LATAM,Mexico,-,Non_Brand,L,173.62,0,173.62,0.0,1.0,0.0,0,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.62,69.4,3.79
2024-09-11,LATAM,Mexico,-,Brand,L,831.8,0,0.0,0.0,0.5,0.5,1,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-09-11,LATAM,Mexico,-,Non_Brand,L,102.0,0,102.0,0.0,1.0,0.0,1,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,69.4,3.79
2024-09-12,LATAM,Mexico,-,Brand,L,841.56,0,0.0,0.0,0.5,0.5,1,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-09-12,LATAM,Mexico,-,Non_Brand,L,182.07999999999998,0,182.07999999999998,0.0,1.0,0.0,1,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.07999999999998,69.4,3.79
2024-09-13,LATAM,Mexico,-,Brand,L,524.6800000000001,0,0.0,0.0,0.5,0.5,1,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.6800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-09-13,LATAM,Mexico,-,Non_Brand,L,41.879999999999995,0,41.879999999999995,0.0,1.0,0.0,1,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.879999999999995,69.4,3.79
2024-09-14,LATAM,Mexico,-,Brand,L,115.56000000000002,0,0.0,0.0,0.5,0.5,1,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.56000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-09-14,LATAM,Mexico,-,Non_Brand,L,37.44,0,37.44,0.0,1.0,0.0,1,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.44,69.4,3.79
2024-09-15,LATAM,Mexico,-,Brand,L,106.36,0,0.0,0.0,0.5,0.5,1,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-09-15,LATAM,Mexico,-,Non_Brand,L,243.6621145374449,0,0.0,0.0,0.5,0.5,1,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.6621145374449,69.4,3.79
2024-09-16,LATAM,Mexico,-,Brand,L,934.9999999999998,0,0.0,0.0,0.5,0.5,0,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,934.9999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-09-16,LATAM,Mexico,-,Non_Brand,L,63.019999999999996,0,63.019999999999996,0.0,1.0,0.0,0,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.019999999999996,69.4,3.79
2024-09-17,LATAM,Mexico,-,Brand,L,1037.04,0,0.0,0.0,0.5,0.5,0,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1037.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-09-17,LATAM,Mexico,-,Non_Brand,L,140.5,0,140.5,0.0,1.0,0.0,0,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.5,69.4,3.79
2024-09-18,LATAM,Mexico,-,Brand,L,1346.48,0,0.0,0.0,0.5,0.5,1,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-09-18,LATAM,Mexico,-,Non_Brand,L,142.44,0,142.44,0.0,1.0,0.0,1,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.44,69.4,3.79
2024-09-19,LATAM,Mexico,-,Brand,L,1279.66,0,0.0,0.0,0.5,0.5,1,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1279.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-09-19,LATAM,Mexico,-,Non_Brand,L,84.06,0,84.06,0.0,1.0,0.0,1,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.06,69.4,3.79
2024-09-20,LATAM,Mexico,-,Brand,L,941.46,0,0.0,0.0,0.5,0.5,1,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,941.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-09-20,LATAM,Mexico,-,Non_Brand,L,45.5,0,45.5,0.0,1.0,0.0,1,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5,69.4,3.79
2024-09-21,LATAM,Mexico,-,Brand,L,201.62,0,0.0,0.0,0.5,0.5,1,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-09-21,LATAM,Mexico,-,Non_Brand,L,243.6621145374449,0,0.0,0.0,0.5,0.5,1,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.6621145374449,69.4,3.79
2024-09-22,LATAM,Mexico,-,Brand,L,139.5,0,0.0,0.0,0.5,0.5,1,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-09-22,LATAM,Mexico,-,Non_Brand,L,243.6621145374449,0,0.0,0.0,0.5,0.5,1,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.6621145374449,69.4,3.79
2024-09-23,LATAM,Mexico,-,Brand,L,1219.38,0,0.0,0.0,0.5,0.5,0,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1219.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-09-23,LATAM,Mexico,-,Non_Brand,L,43.48,0,43.48,0.0,1.0,0.0,0,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.48,69.4,3.79
2024-09-24,LATAM,Mexico,-,Brand,L,1420.96,0,0.0,0.0,0.5,0.5,0,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-09-24,LATAM,Mexico,-,Non_Brand,L,2.9,0,2.9,0.0,1.0,0.0,0,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,69.4,3.79
2024-09-25,LATAM,Mexico,-,Brand,L,1559.06,0,0.0,0.0,0.5,0.5,1,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1559.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-09-25,LATAM,Mexico,-,Non_Brand,L,9.38,0,9.38,0.0,1.0,0.0,1,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.38,69.4,3.79
2024-09-26,LATAM,Mexico,-,Brand,L,1032.1,0,0.0,0.0,0.5,0.5,1,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-09-26,LATAM,Mexico,-,Non_Brand,L,1.04,0,1.04,0.0,1.0,0.0,1,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,69.4,3.79
2024-09-27,LATAM,Mexico,-,Brand,L,670.92,0,0.0,0.0,0.5,0.5,1,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-09-27,LATAM,Mexico,-,Non_Brand,L,243.6621145374449,0,0.0,0.0,0.5,0.5,1,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.6621145374449,69.4,3.79
2024-09-28,LATAM,Mexico,-,Brand,L,22.799999999999997,0,0.0,0.0,0.5,0.5,1,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-09-28,LATAM,Mexico,-,Non_Brand,L,243.6621145374449,0,0.0,0.0,0.5,0.5,1,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.6621145374449,69.4,3.79
2024-09-29,LATAM,Mexico,-,Brand,L,97.56000000000002,0,0.0,0.0,0.5,0.5,1,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.56000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-09-29,LATAM,Mexico,-,Non_Brand,L,243.6621145374449,0,0.0,0.0,0.5,0.5,1,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.6621145374449,69.4,3.79
2024-09-30,LATAM,Mexico,-,Brand,L,903.14,0,0.0,0.0,0.5,0.5,0,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-09-30,LATAM,Mexico,-,Non_Brand,L,13.54,0,13.54,0.0,1.0,0.0,0,Sep,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.54,69.4,3.79
2024-10-01,LATAM,Mexico,-,Brand,L,1245.5799999999997,0,0.0,0.0,0.5,0.5,0,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1245.5799999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-10-01,LATAM,Mexico,-,Non_Brand,L,1.2,0,1.2,0.0,1.0,0.0,0,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,69.4,3.79
2024-10-02,LATAM,Mexico,-,Brand,L,1158.04,0,0.0,0.0,0.5,0.5,1,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1158.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-10-02,LATAM,Mexico,-,Non_Brand,L,1.48,0,1.48,0.0,1.0,0.0,1,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.0,69.4,3.79
2024-10-03,LATAM,Mexico,-,Brand,L,900.34,0,0.0,0.0,0.5,0.5,1,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-10-03,LATAM,Mexico,-,Non_Brand,L,4.2,0,4.2,0.0,1.0,0.0,1,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,69.4,3.79
2024-10-04,LATAM,Mexico,-,Brand,L,738.3399999999999,0,0.0,0.0,0.5,0.5,1,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738.3399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-10-04,LATAM,Mexico,-,Non_Brand,L,5.36,0,5.36,0.0,1.0,0.0,1,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.36,0.0,69.4,3.79
2024-10-05,LATAM,Mexico,-,Brand,L,133.92000000000002,0,0.0,0.0,0.5,0.5,1,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.92000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-10-05,LATAM,Mexico,-,Non_Brand,L,243.6621145374449,0,0.0,0.0,0.5,0.5,1,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.6621145374449,0.0,69.4,3.79
2024-10-06,LATAM,Mexico,-,Brand,L,95.58,0,0.0,0.0,0.5,0.5,1,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-10-06,LATAM,Mexico,-,Non_Brand,L,243.6621145374449,0,0.0,0.0,0.5,0.5,1,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.6621145374449,0.0,69.4,3.79
2024-10-07,LATAM,Mexico,-,Brand,L,933.3200000000002,0,0.0,0.0,0.5,0.5,0,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,933.3200000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-10-07,LATAM,Mexico,-,Non_Brand,L,11.66,0,11.66,0.0,1.0,0.0,0,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.66,0.0,69.4,3.79
2024-10-08,LATAM,Mexico,-,Brand,L,735.6800000000001,0,0.0,0.0,0.5,0.5,0,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.6800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-10-08,LATAM,Mexico,-,Non_Brand,L,7.4,0,7.4,0.0,1.0,0.0,0,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.0,69.4,3.79
2024-10-09,LATAM,Mexico,-,Brand,L,752.1799999999998,0,0.0,0.0,0.5,0.5,1,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752.1799999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-10-09,LATAM,Mexico,-,Non_Brand,L,1.58,0,1.58,0.0,1.0,0.0,1,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.0,69.4,3.79
2024-10-10,LATAM,Mexico,-,Brand,L,923.7600000000002,0,0.0,0.0,0.5,0.5,1,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923.7600000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-10-10,LATAM,Mexico,-,Non_Brand,L,243.6621145374449,0,0.0,0.0,0.5,0.5,1,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.6621145374449,0.0,69.4,3.79
2024-10-11,LATAM,Mexico,-,Brand,L,770.78,0,0.0,0.0,0.5,0.5,1,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-10-11,LATAM,Mexico,-,Non_Brand,L,243.6621145374449,0,0.0,0.0,0.5,0.5,1,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.6621145374449,0.0,69.4,3.79
2024-10-12,LATAM,Mexico,-,Brand,L,141.51999999999998,0,0.0,0.0,0.5,0.5,1,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.51999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
2024-10-12,LATAM,Mexico,-,Non_Brand,L,243.6621145374449,0,0.0,0.0,0.5,0.5,1,Oct,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.6621145374449,0.0,69.4,3.79
