,market,account_type,funnel,periods_for_acc_cal,changepoint_prior_scale,seasonality_prior_scale,holidays_prior_scale,seasonality_mode,input_mode,weekday_or_weekend,include_holiday,covid_year_exclude,covid_year_dummy,anomaly_2021,generic_cost_split,competitor_cost_split,new_confirmed,January_Feb_2023,power,growth,MAPE,period_AE
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,additive,multiplicative,additive,na,na,na,na,na,na,na,na,na,logistic,350.09,57.089999999999996
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,additive,multiplicative,additive,na,na,na,na,na,na,na,additive,na,logistic,350.09,57.089999999999996
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,additive,multiplicative,additive,na,na,na,na,na,na,na,multiplicative,na,logistic,350.09,57.089999999999996
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,additive,multiplicative,additive,default,na,na,na,na,na,na,na,na,linear,305.75,46.87
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,additive,multiplicative,additive,default,na,na,na,na,na,na,additive,na,linear,305.75,46.87
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,additive,multiplicative,additive,default,na,na,na,na,na,na,multiplicative,na,linear,305.75,46.87
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,additive,multiplicative,additive,default,na,na,na,na,na,na,na,na,logistic,350.09,57.089999999999996
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,additive,multiplicative,additive,default,na,na,na,na,na,na,additive,na,logistic,350.09,57.089999999999996
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,additive,multiplicative,additive,default,na,na,na,na,na,na,multiplicative,na,logistic,350.09,57.089999999999996
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,additive,multiplicative,additive,customized,na,na,na,na,na,na,na,na,linear,305.75,46.87
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,additive,multiplicative,additive,customized,na,na,na,na,na,na,additive,na,linear,305.75,46.87
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,additive,multiplicative,additive,customized,na,na,na,na,na,na,multiplicative,na,linear,305.75,46.87
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,additive,multiplicative,additive,customized,na,na,na,na,na,na,na,na,logistic,350.09,57.089999999999996
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,additive,multiplicative,additive,customized,na,na,na,na,na,na,additive,na,logistic,350.09,57.089999999999996
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,additive,multiplicative,additive,customized,na,na,na,na,na,na,multiplicative,na,logistic,350.09,57.089999999999996
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,additive,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,linear,197.05,4.18
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,additive,multiplicative,multiplicative,na,na,na,na,na,na,na,additive,na,linear,197.05,4.18
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,additive,multiplicative,multiplicative,na,na,na,na,na,na,na,multiplicative,na,linear,197.05,4.18
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,additive,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,logistic,105.04,51.870000000000005
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,additive,multiplicative,multiplicative,na,na,na,na,na,na,na,additive,na,logistic,105.04,51.870000000000005
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,additive,multiplicative,multiplicative,na,na,na,na,na,na,na,multiplicative,na,logistic,105.04,51.870000000000005
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,additive,multiplicative,multiplicative,default,na,na,na,na,na,na,na,na,linear,197.05,4.18
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,additive,multiplicative,multiplicative,default,na,na,na,na,na,na,additive,na,linear,197.05,4.18
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,additive,multiplicative,multiplicative,default,na,na,na,na,na,na,na,na,logistic,105.04,51.870000000000005
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,additive,multiplicative,multiplicative,default,na,na,na,na,na,na,multiplicative,na,linear,197.05,4.18
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,additive,multiplicative,multiplicative,default,na,na,na,na,na,na,additive,na,logistic,105.04,51.870000000000005
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,additive,multiplicative,multiplicative,default,na,na,na,na,na,na,multiplicative,na,logistic,105.04,51.870000000000005
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,additive,multiplicative,multiplicative,customized,na,na,na,na,na,na,na,na,linear,197.05,4.18
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,additive,multiplicative,multiplicative,customized,na,na,na,na,na,na,additive,na,linear,197.05,4.18
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,additive,multiplicative,multiplicative,customized,na,na,na,na,na,na,multiplicative,na,linear,197.05,4.18
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,additive,multiplicative,multiplicative,customized,na,na,na,na,na,na,na,na,logistic,105.04,51.870000000000005
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,additive,multiplicative,multiplicative,customized,na,na,na,na,na,na,additive,na,logistic,105.04,51.870000000000005
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,additive,multiplicative,multiplicative,customized,na,na,na,na,na,na,multiplicative,na,logistic,105.04,51.870000000000005
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,na,na,na,na,na,na,na,na,na,na,linear,93.71,34.53
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,na,na,na,na,na,na,na,na,additive,na,linear,93.71,34.53
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,na,na,na,na,na,na,na,na,multiplicative,na,linear,93.71,34.53
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,na,na,na,na,na,na,na,na,na,na,logistic,99.85,99.57000000000001
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,na,na,na,na,na,na,na,na,additive,na,logistic,99.85,99.57000000000001
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,na,na,na,na,na,na,na,na,multiplicative,na,logistic,99.85,99.57000000000001
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,na,default,na,na,na,na,na,na,na,na,linear,93.71,34.53
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,na,default,na,na,na,na,na,na,additive,na,linear,93.71,34.53
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,na,default,na,na,na,na,na,na,multiplicative,na,linear,93.71,34.53
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,na,default,na,na,na,na,na,na,na,na,logistic,99.85,99.57000000000001
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,na,default,na,na,na,na,na,na,additive,na,logistic,99.85,99.57000000000001
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,na,default,na,na,na,na,na,na,multiplicative,na,logistic,99.85,99.57000000000001
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,na,customized,na,na,na,na,na,na,additive,na,linear,93.71,34.53
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,na,customized,na,na,na,na,na,na,na,na,linear,93.71,34.53
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,na,customized,na,na,na,na,na,na,multiplicative,na,linear,93.71,34.53
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,na,customized,na,na,na,na,na,na,na,na,logistic,99.85,99.57000000000001
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,na,customized,na,na,na,na,na,na,additive,na,logistic,99.85,99.57000000000001
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,na,customized,na,na,na,na,na,na,multiplicative,na,logistic,99.85,99.57000000000001
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,additive,na,na,na,na,na,na,na,na,na,linear,102.78,31.669999999999998
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,additive,na,na,na,na,na,na,na,additive,na,linear,102.78,31.669999999999998
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,additive,na,na,na,na,na,na,na,multiplicative,na,linear,102.78,31.669999999999998
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,additive,na,na,na,na,na,na,na,na,na,logistic,88.38,95.73
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,additive,na,na,na,na,na,na,na,additive,na,logistic,88.38,95.73
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,additive,na,na,na,na,na,na,na,multiplicative,na,logistic,88.38,95.73
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,additive,default,na,na,na,na,na,na,na,na,linear,102.78,31.669999999999998
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,additive,default,na,na,na,na,na,na,additive,na,linear,102.78,31.669999999999998
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,additive,default,na,na,na,na,na,na,multiplicative,na,linear,102.78,31.669999999999998
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,additive,default,na,na,na,na,na,na,na,na,logistic,88.38,95.73
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,additive,default,na,na,na,na,na,na,additive,na,logistic,88.38,95.73
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,additive,default,na,na,na,na,na,na,multiplicative,na,logistic,88.38,95.73
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,additive,customized,na,na,na,na,na,na,na,na,linear,102.78,31.669999999999998
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,additive,customized,na,na,na,na,na,na,additive,na,linear,102.78,31.669999999999998
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,additive,customized,na,na,na,na,na,na,multiplicative,na,linear,102.78,31.669999999999998
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,additive,customized,na,na,na,na,na,na,additive,na,logistic,88.38,95.73
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,additive,customized,na,na,na,na,na,na,na,na,logistic,88.38,95.73
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,additive,customized,na,na,na,na,na,na,multiplicative,na,logistic,88.38,95.73
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,multiplicative,na,na,na,na,na,na,na,na,na,linear,69.47,59.03
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,multiplicative,na,na,na,na,na,na,na,na,na,logistic,99.85,99.57000000000001
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,multiplicative,na,na,na,na,na,na,na,additive,na,logistic,99.85,99.57000000000001
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,multiplicative,na,na,na,na,na,na,na,additive,na,linear,69.47,59.03
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,multiplicative,na,na,na,na,na,na,na,multiplicative,na,logistic,99.85,99.57000000000001
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,multiplicative,na,na,na,na,na,na,na,multiplicative,na,linear,69.47,59.03
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,multiplicative,default,na,na,na,na,na,na,na,na,linear,69.47,59.03
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,multiplicative,default,na,na,na,na,na,na,na,na,logistic,99.85,99.57000000000001
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,multiplicative,default,na,na,na,na,na,na,additive,na,linear,69.47,59.03
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,multiplicative,default,na,na,na,na,na,na,additive,na,logistic,99.85,99.57000000000001
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,multiplicative,default,na,na,na,na,na,na,multiplicative,na,linear,69.47,59.03
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,multiplicative,default,na,na,na,na,na,na,multiplicative,na,logistic,99.85,99.57000000000001
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,multiplicative,customized,na,na,na,na,na,na,na,na,linear,69.47,59.03
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,multiplicative,customized,na,na,na,na,na,na,na,na,logistic,99.85,99.57000000000001
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,multiplicative,customized,na,na,na,na,na,na,additive,na,linear,69.47,59.03
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,multiplicative,customized,na,na,na,na,na,na,additive,na,logistic,99.85,99.57000000000001
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,multiplicative,customized,na,na,na,na,na,na,multiplicative,na,linear,69.47,59.03
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,additive,multiplicative,customized,na,na,na,na,na,na,multiplicative,na,logistic,99.85,99.57000000000001
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,na,linear,107.21,31.269999999999996
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,na,na,na,na,na,na,na,na,additive,na,linear,107.21,31.269999999999996
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,na,na,na,na,na,na,na,na,multiplicative,na,linear,107.21,31.269999999999996
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,na,na,na,na,na,na,na,na,additive,na,logistic,100.0,100.0
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,na,na,na,na,na,na,na,na,multiplicative,na,logistic,100.0,100.0
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,na,default,na,na,na,na,na,na,na,na,linear,107.21,31.269999999999996
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,na,default,na,na,na,na,na,na,additive,na,linear,107.21,31.269999999999996
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,na,default,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,na,default,na,na,na,na,na,na,multiplicative,na,linear,107.21,31.269999999999996
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,na,default,na,na,na,na,na,na,additive,na,logistic,100.0,100.0
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,na,default,na,na,na,na,na,na,multiplicative,na,logistic,100.0,100.0
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,na,customized,na,na,na,na,na,na,na,na,linear,107.21,31.269999999999996
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,na,customized,na,na,na,na,na,na,additive,na,linear,107.21,31.269999999999996
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,na,customized,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,na,customized,na,na,na,na,na,na,multiplicative,na,linear,107.21,31.269999999999996
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,na,customized,na,na,na,na,na,na,additive,na,logistic,100.0,100.0
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,na,customized,na,na,na,na,na,na,multiplicative,na,logistic,100.0,100.0
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,additive,na,na,na,na,na,na,na,na,na,linear,129.22,22.689999999999998
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,additive,na,na,na,na,na,na,na,additive,na,linear,129.22,22.689999999999998
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,additive,na,na,na,na,na,na,na,multiplicative,na,linear,129.22,22.689999999999998
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,additive,na,na,na,na,na,na,na,additive,na,logistic,84.19,94.85
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,additive,na,na,na,na,na,na,na,na,na,logistic,84.19,94.85
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,additive,na,na,na,na,na,na,na,multiplicative,na,logistic,84.19,94.85
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,additive,default,na,na,na,na,na,na,na,na,linear,129.22,22.689999999999998
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,additive,default,na,na,na,na,na,na,additive,na,linear,129.22,22.689999999999998
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,additive,default,na,na,na,na,na,na,multiplicative,na,linear,129.22,22.689999999999998
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,additive,default,na,na,na,na,na,na,na,na,logistic,84.19,94.85
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,additive,default,na,na,na,na,na,na,additive,na,logistic,84.19,94.85
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,additive,default,na,na,na,na,na,na,multiplicative,na,logistic,84.19,94.85
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,additive,customized,na,na,na,na,na,na,na,na,linear,129.22,22.689999999999998
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,additive,customized,na,na,na,na,na,na,additive,na,linear,129.22,22.689999999999998
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,additive,customized,na,na,na,na,na,na,multiplicative,na,linear,129.22,22.689999999999998
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,additive,customized,na,na,na,na,na,na,na,na,logistic,84.19,94.85
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,additive,customized,na,na,na,na,na,na,additive,na,logistic,84.19,94.85
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,additive,customized,na,na,na,na,na,na,multiplicative,na,logistic,84.19,94.85
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,linear,65.79,55.38999999999999
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,multiplicative,na,na,na,na,na,na,na,additive,na,linear,65.79,55.38999999999999
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,multiplicative,na,na,na,na,na,na,na,additive,na,logistic,100.0,100.0
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,multiplicative,na,na,na,na,na,na,na,multiplicative,na,linear,65.79,55.38999999999999
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,multiplicative,na,na,na,na,na,na,na,multiplicative,na,logistic,100.0,100.0
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,multiplicative,default,na,na,na,na,na,na,na,na,linear,65.79,55.38999999999999
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,multiplicative,default,na,na,na,na,na,na,additive,na,linear,65.79,55.38999999999999
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,multiplicative,default,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,multiplicative,default,na,na,na,na,na,na,additive,na,logistic,100.0,100.0
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,multiplicative,default,na,na,na,na,na,na,multiplicative,na,linear,65.79,55.38999999999999
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,multiplicative,default,na,na,na,na,na,na,multiplicative,na,logistic,100.0,100.0
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,multiplicative,customized,na,na,na,na,na,na,na,na,linear,65.79,55.38999999999999
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,multiplicative,customized,na,na,na,na,na,na,additive,na,linear,65.79,55.38999999999999
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,multiplicative,customized,na,na,na,na,na,na,na,na,logistic,100.0,100.0
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,multiplicative,customized,na,na,na,na,na,na,multiplicative,na,linear,65.79,55.38999999999999
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,multiplicative,customized,na,na,na,na,na,na,additive,na,logistic,100.0,100.0
0,US,Bing Ads,Generic,183,0.1,10.0,1.0,multiplicative,multiplicative,multiplicative,customized,na,na,na,na,na,na,multiplicative,na,logistic,100.0,100.0
0,US,Bing Ads,Generic,183,0.1,10.0,0.1,additive,additive,na,na,na,na,na,na,na,na,na,na,linear,213.18,13.71
0,US,Bing Ads,Generic,183,0.1,10.0,0.1,additive,additive,na,na,na,na,na,na,na,na,additive,na,linear,213.18,13.71
0,US,Bing Ads,Generic,183,0.1,10.0,0.1,additive,additive,na,na,na,na,na,na,na,na,multiplicative,na,linear,213.18,13.71
0,US,Bing Ads,Generic,183,0.1,10.0,0.1,additive,additive,na,na,na,na,na,na,na,na,na,na,logistic,115.22,44.67
0,US,Bing Ads,Generic,183,0.1,10.0,0.1,additive,additive,na,na,na,na,na,na,na,na,additive,na,logistic,115.22,44.67
0,US,Bing Ads,Generic,183,0.1,10.0,0.1,additive,additive,na,na,na,na,na,na,na,na,multiplicative,na,logistic,115.22,44.67
0,US,Bing Ads,Generic,183,0.1,10.0,0.1,additive,additive,na,default,na,na,na,na,na,na,na,na,linear,213.18,13.71
0,US,Bing Ads,Generic,183,0.1,10.0,0.1,additive,additive,na,default,na,na,na,na,na,na,additive,na,linear,213.18,13.71
0,US,Bing Ads,Generic,183,0.1,10.0,0.1,additive,additive,na,default,na,na,na,na,na,na,multiplicative,na,linear,213.18,13.71
0,US,Bing Ads,Generic,183,0.1,10.0,0.1,additive,additive,na,default,na,na,na,na,na,na,na,na,logistic,115.22,44.67
